2002.03.26 00:00:00,191.97000,191.97000,191.97000,191.97000,117000,0,0
2002.03.27 00:00:00,195.11000,195.11000,195.11000,195.11000,126300,0,0
2002.03.28 00:00:00,197.89000,197.89000,197.89000,197.89000,138000,0,0
2002.03.29 00:00:00,200.15000,200.15000,200.15000,200.15000,118200,0,0
2002.04.01 00:00:00,203.14000,203.14000,203.14000,203.14000,144200,0,0
2002.04.02 00:00:00,203.22000,203.22000,203.22000,203.22000,174400,0,0
2002.04.03 00:00:00,202.16000,203.22000,202.16000,202.16000,325800,0,0
2002.04.04 00:00:00,201.38000,202.16000,201.38000,201.38000,157900,0,0
2002.04.05 00:00:00,198.77000,201.38000,198.77000,198.77000,113900,0,0
2002.04.08 00:00:00,198.52000,198.77000,198.52000,198.52000,148400,0,0
2002.04.09 00:00:00,200.48000,200.48000,200.48000,200.48000,139300,0,0
2002.04.10 00:00:00,200.85000,200.85000,200.85000,200.85000,124600,0,0
2002.04.11 00:00:00,200.36000,200.85000,200.36000,200.36000,145800,0,0
2002.04.12 00:00:00,199.69000,200.36000,199.69000,199.69000,107700,0,0
2002.04.15 00:00:00,200.40000,200.40000,200.40000,200.40000,105700,0,0
2002.04.16 00:00:00,198.44000,200.40000,198.44000,198.44000,116100,0,0
2002.04.17 00:00:00,197.12000,198.44000,197.12000,197.12000,99500,0,0
2002.04.18 00:00:00,199.31000,199.31000,199.31000,199.31000,160300,0,0
2002.04.19 00:00:00,201.43000,201.43000,201.43000,201.43000,164700,0,0
2002.04.22 00:00:00,201.14000,201.43000,201.14000,201.14000,148400,0,0
2002.04.23 00:00:00,202.81000,202.81000,202.81000,202.81000,218800,0,0
2002.04.24 00:00:00,205.65000,205.65000,205.65000,205.65000,193600,0,0
2002.04.25 00:00:00,207.06000,207.06000,207.06000,207.06000,228800,0,0
2002.04.26 00:00:00,208.48000,208.48000,208.48000,208.48000,214500,0,0
2002.05.02 00:00:00,209.52000,209.52000,209.52000,209.52000,260300,0,0
2002.05.03 00:00:00,212.95000,212.95000,212.95000,212.95000,230400,0,0
2002.05.06 00:00:00,214.23000,214.23000,214.23000,214.23000,274100,0,0
2002.05.07 00:00:00,210.43000,214.23000,210.43000,210.43000,239700,0,0
2002.05.08 00:00:00,207.05000,210.43000,207.05000,207.05000,225300,0,0
2002.05.09 00:00:00,208.85000,208.85000,208.85000,208.85000,155400,0,0
2002.05.10 00:00:00,211.88000,211.88000,211.88000,211.88000,206100,0,0
2002.05.13 00:00:00,209.62000,211.88000,209.62000,209.62000,281800,0,0
2002.05.14 00:00:00,209.88000,209.88000,209.88000,209.88000,188800,0,0
2002.05.15 00:00:00,209.82000,209.88000,209.82000,209.82000,236400,0,0
2002.05.16 00:00:00,209.08000,209.82000,209.08000,209.08000,209800,0,0
2002.05.17 00:00:00,209.79000,209.79000,209.79000,209.79000,179100,0,0
2002.05.20 00:00:00,208.14000,209.79000,208.14000,208.14000,173500,0,0
2002.05.21 00:00:00,208.93000,208.93000,208.93000,208.93000,179200,0,0
2002.05.22 00:00:00,209.66000,209.66000,209.66000,209.66000,153600,0,0
2002.05.23 00:00:00,208.93000,209.66000,208.93000,208.93000,124900,0,0
2002.05.24 00:00:00,208.04000,208.93000,208.04000,208.04000,192900,0,0
2002.05.27 00:00:00,206.30000,208.04000,206.30000,206.30000,186100,0,0
2002.05.28 00:00:00,205.02000,206.30000,205.02000,205.02000,221400,0,0
2002.05.29 00:00:00,203.65000,205.02000,203.65000,203.65000,170500,0,0
2002.05.30 00:00:00,203.77000,203.77000,203.77000,203.77000,128600,0,0
2002.05.31 00:00:00,207.12000,207.12000,207.12000,207.12000,139200,0,0
2002.06.03 00:00:00,207.81000,207.81000,207.81000,207.81000,131800,0,0
2002.06.04 00:00:00,205.68000,207.81000,205.68000,205.68000,73400,0,0
2002.06.05 00:00:00,205.48000,205.68000,205.48000,205.48000,53900,0,0
2002.06.06 00:00:00,205.07000,205.48000,205.07000,205.07000,84600,0,0
2002.06.07 00:00:00,203.26000,205.07000,203.26000,203.06000,84600,0,0
2002.06.10 00:00:00,204.88000,204.88000,204.88000,204.88000,88700,0,0
2002.06.11 00:00:00,203.53000,204.88000,203.53000,203.53000,40000,0,0
2002.06.12 00:00:00,203.79000,203.79000,203.79000,203.79000,78700,0,0
2002.06.13 00:00:00,202.35000,203.79000,202.35000,202.35000,65500,0,0
2002.06.14 00:00:00,200.75000,202.35000,200.75000,200.75000,116900,0,0
2002.06.17 00:00:00,197.77000,200.75000,197.77000,197.77000,118000,0,0
2002.06.18 00:00:00,195.59000,197.77000,195.59000,195.59000,71900,0,0
2002.06.19 00:00:00,192.13000,195.59000,192.13000,192.13000,76300,0,0
2002.06.20 00:00:00,193.32000,193.32000,193.32000,193.32000,188400,0,0
2002.06.21 00:00:00,196.89000,196.89000,196.89000,196.89000,33000,0,0
2002.06.24 00:00:00,200.50000,200.50000,200.50000,200.50000,38300,0,0
2002.06.25 00:00:00,202.40000,202.40000,202.40000,202.40000,106200,0,0
2002.06.26 00:00:00,200.50000,202.40000,200.50000,200.50000,189200,0,0
2002.06.27 00:00:00,199.61000,200.50000,199.61000,199.61000,108100,0,0
2002.06.28 00:00:00,202.06000,202.06000,202.06000,202.06000,135600,0,0
2002.07.01 00:00:00,200.26000,202.06000,200.26000,200.26000,98900,0,0
2002.07.02 00:00:00,199.94000,200.26000,199.94000,199.94000,130400,0,0
2002.07.03 00:00:00,199.61000,199.94000,199.61000,199.61000,92600,0,0
2002.07.04 00:00:00,199.70000,199.70000,199.70000,199.70000,117500,0,0
2002.07.05 00:00:00,200.50000,200.50000,200.50000,200.50000,108800,0,0
2002.07.08 00:00:00,200.19000,200.50000,200.19000,200.19000,89200,0,0
2002.07.09 00:00:00,199.00000,200.19000,199.00000,199.00000,137700,0,0
2002.07.10 00:00:00,197.27000,199.00000,197.27000,197.27000,131500,0,0
2002.07.11 00:00:00,197.25000,197.27000,197.25000,197.25000,142800,0,0
2002.07.12 00:00:00,198.17000,198.17000,198.17000,198.17000,124000,0,0
2002.07.15 00:00:00,197.37000,198.17000,197.37000,197.37000,169100,0,0
2002.07.16 00:00:00,196.85000,197.37000,196.85000,196.85000,96000,0,0
2002.07.17 00:00:00,194.30000,196.85000,194.30000,194.30000,90400,0,0
2002.07.18 00:00:00,192.42000,194.30000,192.42000,192.42000,74000,0,0
2002.07.19 00:00:00,191.25000,192.42000,191.25000,191.25000,125600,0,0
2002.07.22 00:00:00,193.36000,193.36000,193.36000,193.36000,133900,0,0
2002.07.23 00:00:00,196.85000,196.85000,196.85000,196.85000,66400,0,0
2002.07.24 00:00:00,197.42000,197.42000,197.42000,197.42000,179500,0,0
2002.07.25 00:00:00,194.49000,197.42000,194.49000,194.49000,184300,0,0
2002.07.26 00:00:00,195.79000,195.79000,195.79000,195.79000,106500,0,0
2002.07.29 00:00:00,195.16000,195.79000,195.16000,195.16000,132000,0,0
2002.07.30 00:00:00,196.94000,196.94000,196.94000,196.94000,105700,0,0
2002.07.31 00:00:00,197.57000,197.57000,197.57000,197.57000,151600,0,0
2002.08.01 00:00:00,197.12000,197.57000,197.12000,197.12000,74900,0,0
2002.08.02 00:00:00,195.06000,197.12000,195.06000,195.06000,92400,0,0
2002.08.05 00:00:00,193.67000,195.06000,193.67000,193.67000,127600,0,0
2002.08.06 00:00:00,194.34000,194.34000,194.34000,194.34000,86800,0,0
2002.08.07 00:00:00,194.06000,194.34000,194.06000,194.06000,106900,0,0
